"CpG_ID","N_samples_imputed","Pct_samples_imputed"
"cg04585475",3,14.2857142857143
"cg04588435",3,14.2857142857143
"cg04590119",1,4.76190476190476
"cg04591335",1,4.76190476190476
"cg04595719",1,4.76190476190476
"cg04596122",1,4.76190476190476
"cg04597884",1,4.76190476190476
"cg04602941",1,4.76190476190476
"cg04605625",1,4.76190476190476
"cg04608271",2,9.52380952380952
"cg04608401",1,4.76190476190476
"cg04608779",2,9.52380952380952
"cg04608997",2,9.52380952380952
"cg04612463",9,42.8571428571429
"cg04613576",2,9.52380952380952
"cg04615113",3,14.2857142857143
"cg04619644",1,4.76190476190476
"cg04619721",1,4.76190476190476
"cg04623486",2,9.52380952380952
"cg04623571",8,38.0952380952381
"cg04628535",1,4.76190476190476
"cg04629215",1,4.76190476190476
"cg04630101",6,28.5714285714286
"cg04630791",9,42.8571428571429
"cg04637881",5,23.8095238095238
"cg04643488",1,4.76190476190476
"cg04644878",5,23.8095238095238
"cg04644921",2,9.52380952380952
"cg04647494",2,9.52380952380952
"cg04648275",6,28.5714285714286
"cg04648305",1,4.76190476190476
"cg04650055",6,28.5714285714286
"cg04650440",5,23.8095238095238
"cg04651076",18,85.7142857142857
"cg04658651",5,23.8095238095238
"cg04660970",1,4.76190476190476
"cg04661457",3,14.2857142857143
"cg04662943",5,23.8095238095238
"cg04664833",2,9.52380952380952
"cg04666503",1,4.76190476190476
"cg04669023",1,4.76190476190476
"cg04671901",7,33.3333333333333
"cg04672495",2,9.52380952380952
"cg04675957",1,4.76190476190476
"cg04679974",7,33.3333333333333
"cg04684225",2,9.52380952380952
"cg04687972",1,4.76190476190476
"cg04688079",1,4.76190476190476
"cg04688450",1,4.76190476190476
"cg04690496",1,4.76190476190476
"cg04693972",1,4.76190476190476
"cg04700229",4,19.047619047619
"cg04704832",2,9.52380952380952
"cg04706887",14,66.6666666666667
"cg04707023",1,4.76190476190476
"cg04709781",1,4.76190476190476
"cg04710658",1,4.76190476190476
"cg04712122",2,9.52380952380952
"cg04714058",3,14.2857142857143
"cg04715547",1,4.76190476190476
"cg04718705",1,4.76190476190476
"cg04720309",1,4.76190476190476
"cg04721202",1,4.76190476190476
"cg04721485",1,4.76190476190476
"cg04724700",3,14.2857142857143
"cg04728840",2,9.52380952380952
"cg04730355",1,4.76190476190476
"cg04732856",2,9.52380952380952
"cg04733478",5,23.8095238095238
"cg04735346",8,38.0952380952381
"cg04738210",3,14.2857142857143
"cg04740812",1,4.76190476190476
"cg04741595",1,4.76190476190476
"cg04743239",1,4.76190476190476
"cg04745281",6,28.5714285714286
"cg04745703",5,23.8095238095238
"cg04747406",2,9.52380952380952
"cg04751559",2,9.52380952380952
"cg04751784",4,19.047619047619
"cg04765650",1,4.76190476190476
"cg04766510",9,42.8571428571429
"cg04767599",2,9.52380952380952
"cg04773700",6,28.5714285714286
"cg04773940",1,4.76190476190476
"cg04774623",2,9.52380952380952
"cg04774639",1,4.76190476190476
"cg04776469",1,4.76190476190476
"cg04778755",3,14.2857142857143
"cg04779555",1,4.76190476190476
"cg04781515",1,4.76190476190476
"cg04782823",1,4.76190476190476
"cg04783624",2,9.52380952380952
"cg04787110",6,28.5714285714286
"cg04790356",1,4.76190476190476
"cg04790764",4,19.047619047619
"cg04790916",3,14.2857142857143
"cg04792227",1,4.76190476190476
"cg04797575",1,4.76190476190476
"cg04799002",3,14.2857142857143
"cg04799449",1,4.76190476190476
"cg04799651",1,4.76190476190476
"cg04802073",9,42.8571428571429
"cg04806722",1,4.76190476190476
"cg04806876",1,4.76190476190476
"cg04812087",2,9.52380952380952
"cg04813506",1,4.76190476190476
"cg04813590",1,4.76190476190476
"cg04813677",1,4.76190476190476
"cg04819017",14,66.6666666666667
"cg04821772",2,9.52380952380952
"cg04823971",5,23.8095238095238
"cg04824070",1,4.76190476190476
"cg04826023",1,4.76190476190476
"cg04830012",2,9.52380952380952
"cg04831373",10,47.6190476190476
"cg04831594",6,28.5714285714286
"cg04833598",1,4.76190476190476
"cg04835326",1,4.76190476190476
"cg04836039",1,4.76190476190476
"cg04839196",1,4.76190476190476
"cg04839710",2,9.52380952380952
"cg04841583",4,19.047619047619
"cg04841955",1,4.76190476190476
"cg04845892",1,4.76190476190476
"cg04850330",1,4.76190476190476
"cg04852418",5,23.8095238095238
"cg04854503",1,4.76190476190476
"cg04856802",1,4.76190476190476
"cg04861640",17,80.9523809523809
"cg04862194",1,4.76190476190476
"cg04862347",2,9.52380952380952
"cg04863507",1,4.76190476190476
"cg04864372",1,4.76190476190476
"cg04865495",5,23.8095238095238
"cg04868078",1,4.76190476190476
"cg04869840",1,4.76190476190476
"cg04872573",6,28.5714285714286
"cg04874074",1,4.76190476190476
"cg04875637",4,19.047619047619
"cg04876127",1,4.76190476190476
"cg04878842",1,4.76190476190476
"cg04879348",2,9.52380952380952
"cg04879995",3,14.2857142857143
"cg04881920",1,4.76190476190476
"cg04883202",1,4.76190476190476
"cg04887104",2,9.52380952380952
"cg04888136",1,4.76190476190476
"cg04888366",2,9.52380952380952
"cg04888498",3,14.2857142857143
"cg04889000",1,4.76190476190476
"cg04890266",3,14.2857142857143
"cg04891379",3,14.2857142857143
"cg04892437",6,28.5714285714286
"cg04898932",12,57.1428571428571
"cg04900179",1,4.76190476190476
"cg04903898",1,4.76190476190476
"cg04907252",2,9.52380952380952
"cg04910348",2,9.52380952380952
"cg04911366",1,4.76190476190476
"cg04911518",1,4.76190476190476
"cg04914281",1,4.76190476190476
"cg04914804",1,4.76190476190476
"cg04918256",7,33.3333333333333
"cg04918897",9,42.8571428571429
"cg04921886",2,9.52380952380952
"cg04923738",1,4.76190476190476
"cg04926155",1,4.76190476190476
"cg04927098",2,9.52380952380952
"cg04929355",1,4.76190476190476
"cg04930456",1,4.76190476190476
"cg04931126",1,4.76190476190476
"cg04932298",1,4.76190476190476
"cg04933726",1,4.76190476190476
"cg04933933",3,14.2857142857143
"cg04936872",1,4.76190476190476
"cg04937939",1,4.76190476190476
"cg04938430",8,38.0952380952381
"cg04945216",1,4.76190476190476
"cg04945335",1,4.76190476190476
"cg04945518",3,14.2857142857143
"cg04945586",7,33.3333333333333
"cg04948428",2,9.52380952380952
"cg04949953",1,4.76190476190476
"cg04950128",2,9.52380952380952
"cg04954013",3,14.2857142857143
"cg04954709",1,4.76190476190476
"cg04955280",1,4.76190476190476
"cg04960147",1,4.76190476190476
"cg04961850",1,4.76190476190476
"cg04963482",1,4.76190476190476
"cg04964845",1,4.76190476190476
"cg04966917",2,9.52380952380952
"cg04971174",18,85.7142857142857
"cg04971811",1,4.76190476190476
"cg04972103",1,4.76190476190476
"cg04974804",2,9.52380952380952
"cg04974953",2,9.52380952380952
"cg04975876",1,4.76190476190476
"cg04978300",1,4.76190476190476
"cg04978858",1,4.76190476190476
"cg04979230",2,9.52380952380952
"cg04979397",2,9.52380952380952
"cg04979798",1,4.76190476190476
"cg04982343",1,4.76190476190476
"cg04982938",7,33.3333333333333
"cg04984024",4,19.047619047619
"cg04984754",2,9.52380952380952
"cg04986324",1,4.76190476190476
"cg04994195",2,9.52380952380952
"cg04995521",1,4.76190476190476
"cg05001349",6,28.5714285714286
"cg05002712",1,4.76190476190476
"cg05003654",2,9.52380952380952
"cg05005753",5,23.8095238095238
"cg05007166",1,4.76190476190476
"cg05009238",2,9.52380952380952
"cg05011988",3,14.2857142857143
"cg05012404",1,4.76190476190476
"cg05013464",3,14.2857142857143
"cg05014687",3,14.2857142857143
"cg05018713",1,4.76190476190476
"cg05023269",3,14.2857142857143
"cg05026097",1,4.76190476190476
"cg05027972",6,28.5714285714286
"cg05028423",1,4.76190476190476
"cg05028526",4,19.047619047619
"cg05030759",1,4.76190476190476
"cg05032281",1,4.76190476190476
"cg05032293",1,4.76190476190476
"cg05033548",1,4.76190476190476
"cg05040511",1,4.76190476190476
"cg05043626",1,4.76190476190476
"cg05045174",18,85.7142857142857
"cg05046195",1,4.76190476190476
"cg05047191",4,19.047619047619
"cg05047990",1,4.76190476190476
"cg05051262",5,23.8095238095238
"cg05053121",7,33.3333333333333
"cg05055518",2,9.52380952380952
"cg05060047",1,4.76190476190476
"cg05060989",2,9.52380952380952
"cg05062539",1,4.76190476190476
"cg05062902",1,4.76190476190476
"cg05066631",1,4.76190476190476
"cg05073906",7,33.3333333333333
"cg05074283",1,4.76190476190476
"cg05074873",1,4.76190476190476
"cg05075236",3,14.2857142857143
"cg05075922",3,14.2857142857143
"cg05077768",2,9.52380952380952
"cg05081155",1,4.76190476190476
"cg05082203",1,4.76190476190476
"cg05085162",1,4.76190476190476
"cg05087358",1,4.76190476190476
"cg05088331",1,4.76190476190476
"cg05093194",2,9.52380952380952
"cg05094909",1,4.76190476190476
"cg05096706",19,90.4761904761905
"cg05096938",1,4.76190476190476
"cg05101231",2,9.52380952380952
"cg05103078",7,33.3333333333333
"cg05104784",4,19.047619047619
"cg05106712",1,4.76190476190476
"cg05107468",1,4.76190476190476
"cg05108024",9,42.8571428571429
"cg05108668",17,80.9523809523809
"cg05111159",3,14.2857142857143
"cg05113038",6,28.5714285714286
"cg05121260",9,42.8571428571429
"cg05124117",1,4.76190476190476
"cg05127736",2,9.52380952380952
"cg05127962",1,4.76190476190476
"cg05128824",7,33.3333333333333
"cg05128946",3,14.2857142857143
"cg05133745",2,9.52380952380952
"cg05133883",1,4.76190476190476
"cg05135930",1,4.76190476190476
"cg05138135",1,4.76190476190476
"cg05140984",1,4.76190476190476
"cg05141485",2,9.52380952380952
"cg05144042",4,19.047619047619
"cg05145257",1,4.76190476190476
"cg05147279",10,47.6190476190476
"cg05150048",2,9.52380952380952
"cg05150301",1,4.76190476190476
"cg05152671",1,4.76190476190476
"cg05153152",2,9.52380952380952
"cg05161357",2,9.52380952380952
"cg05164374",5,23.8095238095238
"cg05165050",2,9.52380952380952
"cg05165779",4,19.047619047619
"cg05166822",3,14.2857142857143
"cg05174021",1,4.76190476190476
"cg05176716",4,19.047619047619
"cg05185636",1,4.76190476190476
"cg05187404",1,4.76190476190476
"cg05187542",2,9.52380952380952
"cg05188645",5,23.8095238095238
"cg05190807",7,33.3333333333333
"cg05194532",10,47.6190476190476
"cg05194607",1,4.76190476190476
"cg05195221",1,4.76190476190476
"cg05196120",4,19.047619047619
"cg05196362",4,19.047619047619
"cg05196621",1,4.76190476190476
"cg05197413",5,23.8095238095238
"cg05197770",1,4.76190476190476
"cg05197967",1,4.76190476190476
"cg05198354",1,4.76190476190476
"cg05198817",4,19.047619047619
"cg05198872",8,38.0952380952381
"cg05199333",8,38.0952380952381
"cg05199541",1,4.76190476190476
"cg05202434",6,28.5714285714286
"cg05202924",1,4.76190476190476
"cg05204053",2,9.52380952380952
"cg05204095",1,4.76190476190476
"cg05204171",1,4.76190476190476
"cg05205676",9,42.8571428571429
"cg05206599",1,4.76190476190476
"cg05206807",1,4.76190476190476
"cg05209020",1,4.76190476190476
"cg05213199",8,38.0952380952381
"cg05214409",7,33.3333333333333
"cg05215521",2,9.52380952380952
"cg05218743",11,52.3809523809524
"cg05221782",10,47.6190476190476
"cg05223061",1,4.76190476190476
"cg05225878",6,28.5714285714286
"cg05226279",1,4.76190476190476
"cg05229655",1,4.76190476190476
"cg05231935",3,14.2857142857143
"cg05237061",1,4.76190476190476
"cg05239887",5,23.8095238095238
"cg05242722",1,4.76190476190476
"cg05243498",5,23.8095238095238
"cg05249744",3,14.2857142857143
"cg05258276",1,4.76190476190476
"cg05260703",8,38.0952380952381
"cg05260982",6,28.5714285714286
"cg05262409",1,4.76190476190476
"cg05263725",1,4.76190476190476
"cg05264256",1,4.76190476190476
"cg05265131",1,4.76190476190476
"cg05267741",1,4.76190476190476
"cg05272661",4,19.047619047619
"cg05274353",1,4.76190476190476
"cg05274749",8,38.0952380952381
"cg05274765",1,4.76190476190476
"cg05277831",1,4.76190476190476
"cg05279761",1,4.76190476190476
"cg05280557",1,4.76190476190476
"cg05283608",3,14.2857142857143
"cg05290021",4,19.047619047619
"cg05290470",1,4.76190476190476
"cg05291233",1,4.76190476190476
"cg05291490",14,66.6666666666667
"cg05293054",1,4.76190476190476
"cg05294022",1,4.76190476190476
"cg05294307",1,4.76190476190476
"cg05295198",5,23.8095238095238
"cg05301965",2,9.52380952380952
"cg05303448",1,4.76190476190476
"cg05307536",2,9.52380952380952
"cg05307919",1,4.76190476190476
"cg05308744",1,4.76190476190476
"cg05310730",4,19.047619047619
"cg05314054",1,4.76190476190476
"cg05314363",7,33.3333333333333
"cg05320533",2,9.52380952380952
"cg05323262",2,9.52380952380952
"cg05324349",6,28.5714285714286
"cg05330492",1,4.76190476190476
"cg05330848",1,4.76190476190476
"cg05331804",5,23.8095238095238
"cg05335223",1,4.76190476190476
"cg05335876",1,4.76190476190476
"cg05336579",2,9.52380952380952
"cg05336893",2,9.52380952380952
"cg05338066",2,9.52380952380952
"cg05339956",6,28.5714285714286
"cg05340094",3,14.2857142857143
"cg05341234",3,14.2857142857143
"cg05342790",1,4.76190476190476
"cg05342853",1,4.76190476190476
"cg05347405",1,4.76190476190476
"cg05349286",1,4.76190476190476
"cg05353660",1,4.76190476190476
"cg05353973",1,4.76190476190476
"cg05355138",12,57.1428571428571
"cg05357132",1,4.76190476190476
"cg05358800",2,9.52380952380952
"cg05362314",1,4.76190476190476
"cg05364038",3,14.2857142857143
"cg05366453",1,4.76190476190476
"cg05370853",1,4.76190476190476
"cg05372444",6,28.5714285714286
"cg05373885",3,14.2857142857143
"cg05376227",1,4.76190476190476
"cg05377594",1,4.76190476190476
"cg05378695",5,23.8095238095238
"cg05380209",6,28.5714285714286
"cg05381186",2,9.52380952380952
"cg05383619",6,28.5714285714286
"cg05383646",1,4.76190476190476
"cg05384467",4,19.047619047619
"cg05385188",1,4.76190476190476
"cg05385723",9,42.8571428571429
"cg05388242",1,4.76190476190476
"cg05391420",1,4.76190476190476
"cg05391690",2,9.52380952380952
"cg05392610",10,47.6190476190476
"cg05409505",1,4.76190476190476
"cg05409699",1,4.76190476190476
"cg05413844",1,4.76190476190476
"cg05414613",1,4.76190476190476
"cg05414845",1,4.76190476190476
"cg05417950",2,9.52380952380952
"cg05423095",1,4.76190476190476
"cg05424526",1,4.76190476190476
"cg05425535",1,4.76190476190476
"cg05425922",3,14.2857142857143
"cg05433426",3,14.2857142857143
"cg05433739",1,4.76190476190476
"cg05434324",7,33.3333333333333
"cg05435765",1,4.76190476190476
"cg05435904",1,4.76190476190476
"cg05438259",11,52.3809523809524
"cg05439349",13,61.9047619047619
"cg05439451",2,9.52380952380952
"cg05441094",4,19.047619047619
"cg05443314",1,4.76190476190476
"cg05449221",6,28.5714285714286
"cg05450325",2,9.52380952380952
"cg05450939",2,9.52380952380952
"cg05453373",1,4.76190476190476
"cg05453679",2,9.52380952380952
"cg05456789",1,4.76190476190476
"cg05458224",3,14.2857142857143
"cg05458554",1,4.76190476190476
"cg05460181",2,9.52380952380952
"cg05460746",7,33.3333333333333
"cg05465104",5,23.8095238095238
"cg05465448",4,19.047619047619
"cg05471900",1,4.76190476190476
"cg05472062",1,4.76190476190476
"cg05472476",3,14.2857142857143
"cg05473796",1,4.76190476190476
"cg05476451",6,28.5714285714286
"cg05477656",4,19.047619047619
"cg05480300",2,9.52380952380952
"cg05480730",2,9.52380952380952
"cg05482395",3,14.2857142857143
"cg05482864",2,9.52380952380952
"cg05483958",18,85.7142857142857
"cg05486188",2,9.52380952380952
"cg05486891",7,33.3333333333333
"cg05487150",2,9.52380952380952
"cg05490608",2,9.52380952380952
"cg05492629",9,42.8571428571429
"cg05497750",1,4.76190476190476
"cg05499784",1,4.76190476190476
"cg05503165",1,4.76190476190476
"cg05503484",1,4.76190476190476
"cg05503534",1,4.76190476190476
"cg05504642",2,9.52380952380952
"cg05504986",8,38.0952380952381
"cg05506201",2,9.52380952380952
"cg05507065",1,4.76190476190476
"cg05509390",1,4.76190476190476
"cg05515829",2,9.52380952380952
"cg05515866",1,4.76190476190476
"cg05520644",3,14.2857142857143
"cg05520852",15,71.4285714285714
"cg05522317",10,47.6190476190476
"cg05522497",4,19.047619047619
"cg05522700",1,4.76190476190476
"cg05524765",9,42.8571428571429
"cg05525845",5,23.8095238095238
"cg05526038",5,23.8095238095238
"cg05526491",1,4.76190476190476
"cg05530472",6,28.5714285714286
"cg05531510",3,14.2857142857143
"cg05532157",1,4.76190476190476
"cg05535138",2,9.52380952380952
"cg05539668",11,52.3809523809524
"cg05539876",1,4.76190476190476
"cg05542101",4,19.047619047619
"cg05544693",1,4.76190476190476
"cg05545634",2,9.52380952380952
"cg05546296",1,4.76190476190476
"cg05549172",1,4.76190476190476
"cg05549853",1,4.76190476190476
"cg05552343",1,4.76190476190476
"cg05554033",1,4.76190476190476
"cg05555194",2,9.52380952380952
"cg05558085",3,14.2857142857143
"cg05558257",6,28.5714285714286
"cg05558609",12,57.1428571428571
"cg05559286",1,4.76190476190476
"cg05563768",1,4.76190476190476
"cg05565979",1,4.76190476190476
"cg05568014",1,4.76190476190476
"cg05569729",2,9.52380952380952
"cg05572531",1,4.76190476190476
"cg05572616",1,4.76190476190476
"cg05573019",2,9.52380952380952
"cg05577404",2,9.52380952380952
"cg05578152",2,9.52380952380952
"cg05579179",2,9.52380952380952
"cg05580578",2,9.52380952380952
"cg05580683",6,28.5714285714286
"cg05585818",11,52.3809523809524
"cg05586384",17,80.9523809523809
"cg05590451",2,9.52380952380952
"cg05591801",6,28.5714285714286
"cg05592863",1,4.76190476190476
"cg05593903",1,4.76190476190476
"cg05594814",4,19.047619047619
"cg05594914",8,38.0952380952381
"cg05595459",4,19.047619047619
"cg05596985",1,4.76190476190476
"cg05599261",2,9.52380952380952
"cg05607485",1,4.76190476190476
"cg05608794",3,14.2857142857143
"cg05609440",1,4.76190476190476
"cg05614451",2,9.52380952380952
"cg05615397",1,4.76190476190476
"cg05616994",1,4.76190476190476
"cg05617918",8,38.0952380952381
"cg05620809",1,4.76190476190476
"cg05621349",6,28.5714285714286
"cg05623594",1,4.76190476190476
"cg05623766",1,4.76190476190476
"cg05624579",1,4.76190476190476
"cg05624786",1,4.76190476190476
"cg05626541",5,23.8095238095238
"cg05628847",10,47.6190476190476
"cg05635359",3,14.2857142857143
"cg05636896",3,14.2857142857143
"cg05637194",4,19.047619047619
"cg05640121",1,4.76190476190476
"cg05641799",1,4.76190476190476
"cg05641859",1,4.76190476190476
"cg05643223",3,14.2857142857143
"cg05643532",3,14.2857142857143
"cg05643554",5,23.8095238095238
"cg05643768",5,23.8095238095238
"cg05645675",2,9.52380952380952
"cg05646890",1,4.76190476190476
"cg05648010",1,4.76190476190476
"cg05651284",1,4.76190476190476
"cg05652834",6,28.5714285714286
"cg05655221",1,4.76190476190476
"cg05657694",1,4.76190476190476
"cg05660106",1,4.76190476190476
"cg05661667",1,4.76190476190476
"cg05662262",1,4.76190476190476
"cg05662386",1,4.76190476190476
"cg05662885",2,9.52380952380952
"cg05663539",6,28.5714285714286
"cg05667019",1,4.76190476190476
"cg05668006",2,9.52380952380952
"cg05668457",1,4.76190476190476
"cg05668676",5,23.8095238095238
"cg05669200",6,28.5714285714286
"cg05670994",5,23.8095238095238
"cg05671639",9,42.8571428571429
"cg05672930",4,19.047619047619
"cg05673804",1,4.76190476190476
"cg05674878",2,9.52380952380952
"cg05675338",2,9.52380952380952
"cg05676172",3,14.2857142857143
"cg05676341",1,4.76190476190476
"cg05677959",1,4.76190476190476
"cg05679266",14,66.6666666666667
"cg05679760",1,4.76190476190476
"cg05680801",1,4.76190476190476
"cg05682442",1,4.76190476190476
"cg05683015",2,9.52380952380952
"cg05683589",2,9.52380952380952
"cg05683825",8,38.0952380952381
"cg05684274",1,4.76190476190476
"cg05684585",1,4.76190476190476
"cg05689210",2,9.52380952380952
"cg05690492",7,33.3333333333333
"cg05690751",13,61.9047619047619
"cg05692641",1,4.76190476190476
"cg05694082",1,4.76190476190476
"cg05694328",7,33.3333333333333
"cg05694342",1,4.76190476190476
"cg05695944",1,4.76190476190476
"cg05696056",2,9.52380952380952
"cg05696290",1,4.76190476190476
"cg05696762",1,4.76190476190476
"cg05698315",5,23.8095238095238
"cg05704750",1,4.76190476190476
"cg05706624",9,42.8571428571429
"cg05706684",1,4.76190476190476
"cg05708605",9,42.8571428571429
"cg05711300",5,23.8095238095238
"cg05713467",2,9.52380952380952
"cg05713568",2,9.52380952380952
"cg05714334",1,4.76190476190476
"cg05714579",1,4.76190476190476
"cg05716343",4,19.047619047619
"cg05723845",1,4.76190476190476
"cg05724297",1,4.76190476190476
"cg05724696",3,14.2857142857143
"cg05724753",3,14.2857142857143
"cg05724918",1,4.76190476190476
"cg05725185",12,57.1428571428571
"cg05725925",7,33.3333333333333
"cg05727665",2,9.52380952380952
"cg05727666",1,4.76190476190476
"cg05729499",1,4.76190476190476
"cg05732683",1,4.76190476190476
"cg05733406",1,4.76190476190476
"cg05733557",5,23.8095238095238
"cg05735139",5,23.8095238095238
"cg05735786",1,4.76190476190476
"cg05738196",1,4.76190476190476
"cg05740473",3,14.2857142857143
"cg05741219",1,4.76190476190476
"cg05742724",3,14.2857142857143
"cg05743600",11,52.3809523809524
"cg05743798",2,9.52380952380952
"cg05744342",1,4.76190476190476
"cg05747171",2,9.52380952380952
"cg05747340",1,4.76190476190476
"cg05747732",4,19.047619047619
"cg05750620",2,9.52380952380952
"cg05750898",1,4.76190476190476
"cg05755219",1,4.76190476190476
"cg05756019",3,14.2857142857143
"cg05756441",2,9.52380952380952
"cg05757823",1,4.76190476190476
"cg05764252",1,4.76190476190476
"cg05767444",5,23.8095238095238
"cg05767624",1,4.76190476190476
"cg05770600",1,4.76190476190476
"cg05773375",2,9.52380952380952
"cg05773495",1,4.76190476190476
"cg05773537",2,9.52380952380952
"cg05776520",3,14.2857142857143
"cg05778504",8,38.0952380952381
"cg05781864",1,4.76190476190476
"cg05782707",4,19.047619047619
"cg05783316",2,9.52380952380952
"cg05784329",1,4.76190476190476
"cg05786348",2,9.52380952380952
"cg05790215",1,4.76190476190476
"cg05792501",6,28.5714285714286
"cg05795219",2,9.52380952380952
"cg05796475",2,9.52380952380952
"cg05797055",1,4.76190476190476
"cg05799531",15,71.4285714285714
"cg05807947",3,14.2857142857143
"cg05808399",1,4.76190476190476
"cg05809966",2,9.52380952380952
"cg05811595",3,14.2857142857143
"cg05811800",2,9.52380952380952
"cg05812602",6,28.5714285714286
"cg05814335",5,23.8095238095238
"cg05814752",1,4.76190476190476
"cg05815956",1,4.76190476190476
"cg05816780",1,4.76190476190476
"cg05818676",1,4.76190476190476
"cg05820986",11,52.3809523809524
"cg05821335",1,4.76190476190476
"cg05829696",2,9.52380952380952
"cg05833362",1,4.76190476190476
"cg05834036",1,4.76190476190476
"cg05834122",2,9.52380952380952
"cg05836521",1,4.76190476190476
"cg05836555",12,57.1428571428571
"cg05837520",4,19.047619047619
"cg05838959",1,4.76190476190476
"cg05839425",1,4.76190476190476
"cg05840289",6,28.5714285714286
"cg05845371",2,9.52380952380952
"cg05846741",2,9.52380952380952
"cg05847901",1,4.76190476190476
"cg05849523",3,14.2857142857143
"cg05850329",1,4.76190476190476
"cg05851277",1,4.76190476190476
"cg05851510",1,4.76190476190476
"cg05855822",7,33.3333333333333
"cg05857085",1,4.76190476190476
"cg05857097",1,4.76190476190476
"cg05863263",3,14.2857142857143
"cg05865147",3,14.2857142857143
"cg05865906",1,4.76190476190476
"cg05866150",3,14.2857142857143
"cg05866598",2,9.52380952380952
"cg05866618",1,4.76190476190476
"cg05868449",2,9.52380952380952
"cg05874329",9,42.8571428571429
"cg05874443",1,4.76190476190476
"cg05876692",3,14.2857142857143
"cg05878332",1,4.76190476190476
"cg05878797",3,14.2857142857143
"cg05881890",6,28.5714285714286
"cg05882365",15,71.4285714285714
"cg05882642",1,4.76190476190476
"cg05883205",4,19.047619047619
"cg05885364",1,4.76190476190476
"cg05887524",1,4.76190476190476
"cg05888181",1,4.76190476190476
"cg05890011",6,28.5714285714286
"cg05893923",2,9.52380952380952
"cg05896659",3,14.2857142857143
"cg05897030",1,4.76190476190476
"cg05901972",7,33.3333333333333
"cg05902075",2,9.52380952380952
"cg05902914",2,9.52380952380952
"cg05903309",2,9.52380952380952
"cg05905331",1,4.76190476190476
"cg05907398",1,4.76190476190476
"cg05910055",2,9.52380952380952
"cg05911086",3,14.2857142857143
"cg05911461",1,4.76190476190476
"cg05911893",2,9.52380952380952
"cg05912464",1,4.76190476190476
"cg05912695",8,38.0952380952381
"cg05914874",2,9.52380952380952
"cg05915447",1,4.76190476190476
"cg05916148",1,4.76190476190476
"cg05916811",2,9.52380952380952
"cg05918124",2,9.52380952380952
"cg05920521",1,4.76190476190476
"cg05925114",9,42.8571428571429
"cg05926715",9,42.8571428571429
"cg05927242",14,66.6666666666667
"cg05927610",1,4.76190476190476
"cg05927811",1,4.76190476190476
"cg05928571",1,4.76190476190476
"cg05934557",6,28.5714285714286
"cg05935576",5,23.8095238095238
"cg05936547",2,9.52380952380952
"cg05937573",1,4.76190476190476
"cg05937871",10,47.6190476190476
"cg05940236",8,38.0952380952381
"cg05941499",5,23.8095238095238
"cg05943135",1,4.76190476190476
"cg05944124",3,14.2857142857143
"cg05944543",4,19.047619047619
"cg05944940",10,47.6190476190476
"cg05945502",9,42.8571428571429
"cg05949548",1,4.76190476190476
"cg05954446",7,33.3333333333333
"cg05956151",1,4.76190476190476
"cg05956776",2,9.52380952380952
"cg05962950",1,4.76190476190476
"cg05963511",1,4.76190476190476
"cg05964935",6,28.5714285714286
"cg05968222",2,9.52380952380952
"cg05970288",1,4.76190476190476
"cg05971184",1,4.76190476190476
"cg05973688",7,33.3333333333333
"cg05973920",10,47.6190476190476
"cg05973929",1,4.76190476190476
"cg05974178",1,4.76190476190476
"cg05975055",1,4.76190476190476
"cg05976115",12,57.1428571428571
"cg05977048",8,38.0952380952381
"cg05978393",1,4.76190476190476
"cg05980674",1,4.76190476190476
"cg05981153",1,4.76190476190476
"cg05983671",1,4.76190476190476
"cg05986449",13,61.9047619047619
"cg05988067",1,4.76190476190476
"cg05988187",1,4.76190476190476
"cg05997690",7,33.3333333333333
"cg05997725",6,28.5714285714286
"cg05999729",2,9.52380952380952
"cg06000162",4,19.047619047619
"cg06002491",14,66.6666666666667
"cg06006641",3,14.2857142857143
"cg06007106",5,23.8095238095238
"cg06008419",2,9.52380952380952
"cg06009344",1,4.76190476190476
"cg06010373",1,4.76190476190476
"cg06011587",2,9.52380952380952
"cg06014601",13,61.9047619047619
"cg06014899",2,9.52380952380952
"cg06016757",1,4.76190476190476
"cg06016765",3,14.2857142857143
"cg06017035",1,4.76190476190476
"cg06017249",1,4.76190476190476
"cg06017490",1,4.76190476190476
"cg06022607",1,4.76190476190476
"cg06023141",1,4.76190476190476
"cg06023473",20,95.2380952380952
"cg06023794",1,4.76190476190476
"cg06023968",1,4.76190476190476
"cg06025628",2,9.52380952380952
"cg06026331",2,9.52380952380952
"cg06026459",12,57.1428571428571
"cg06028473",11,52.3809523809524
"cg06030675",1,4.76190476190476
"cg06031737",10,47.6190476190476
"cg06035645",3,14.2857142857143
"cg06036503",2,9.52380952380952
"cg06036775",1,4.76190476190476
"cg06039609",1,4.76190476190476
"cg06040033",2,9.52380952380952
"cg06040355",2,9.52380952380952
"cg06045746",1,4.76190476190476
"cg06047629",1,4.76190476190476
"cg06050608",1,4.76190476190476
"cg06059081",9,42.8571428571429
"cg06060467",2,9.52380952380952
"cg06061185",3,14.2857142857143
"cg06065495",2,9.52380952380952
"cg06066620",11,52.3809523809524
"cg06067213",3,14.2857142857143
"cg06068891",2,9.52380952380952
"cg06069724",1,4.76190476190476
"cg06072259",1,4.76190476190476
"cg06072801",1,4.76190476190476
"cg06076996",1,4.76190476190476
"cg06079148",1,4.76190476190476
